,image,depth,normal,control_geo
81584,../../data/IRS/DinerEnvironment_BL2/l_01195.png,../../data/IRS/DinerEnvironment_BL2/d_01195.exr,../../data/IRS/DinerEnvironment_BL2/n_01195.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01195.png
81585,../../data/IRS/DinerEnvironment_BL2/l_01196.png,../../data/IRS/DinerEnvironment_BL2/d_01196.exr,../../data/IRS/DinerEnvironment_BL2/n_01196.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01196.png
81586,../../data/IRS/DinerEnvironment_BL2/l_01197.png,../../data/IRS/DinerEnvironment_BL2/d_01197.exr,../../data/IRS/DinerEnvironment_BL2/n_01197.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01197.png
81587,../../data/IRS/DinerEnvironment_BL2/l_01198.png,../../data/IRS/DinerEnvironment_BL2/d_01198.exr,../../data/IRS/DinerEnvironment_BL2/n_01198.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01198.png
81588,../../data/IRS/DinerEnvironment_BL2/l_01199.png,../../data/IRS/DinerEnvironment_BL2/d_01199.exr,../../data/IRS/DinerEnvironment_BL2/n_01199.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01199.png
81589,../../data/IRS/DinerEnvironment_BL2/l_01201.png,../../data/IRS/DinerEnvironment_BL2/d_01201.exr,../../data/IRS/DinerEnvironment_BL2/n_01201.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01201.png
81590,../../data/IRS/DinerEnvironment_BL2/l_01202.png,../../data/IRS/DinerEnvironment_BL2/d_01202.exr,../../data/IRS/DinerEnvironment_BL2/n_01202.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01202.png
81591,../../data/IRS/DinerEnvironment_BL2/l_01203.png,../../data/IRS/DinerEnvironment_BL2/d_01203.exr,../../data/IRS/DinerEnvironment_BL2/n_01203.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01203.png
81592,../../data/IRS/DinerEnvironment_BL2/l_01204.png,../../data/IRS/DinerEnvironment_BL2/d_01204.exr,../../data/IRS/DinerEnvironment_BL2/n_01204.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01204.png
81593,../../data/IRS/DinerEnvironment_BL2/l_01294.png,../../data/IRS/DinerEnvironment_BL2/d_01294.exr,../../data/IRS/DinerEnvironment_BL2/n_01294.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01294.png
81594,../../data/IRS/DinerEnvironment_BL2/l_01295.png,../../data/IRS/DinerEnvironment_BL2/d_01295.exr,../../data/IRS/DinerEnvironment_BL2/n_01295.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01295.png
81595,../../data/IRS/DinerEnvironment_BL2/l_01296.png,../../data/IRS/DinerEnvironment_BL2/d_01296.exr,../../data/IRS/DinerEnvironment_BL2/n_01296.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01296.png
81596,../../data/IRS/DinerEnvironment_BL2/l_01297.png,../../data/IRS/DinerEnvironment_BL2/d_01297.exr,../../data/IRS/DinerEnvironment_BL2/n_01297.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01297.png
81597,../../data/IRS/DinerEnvironment_BL2/l_01298.png,../../data/IRS/DinerEnvironment_BL2/d_01298.exr,../../data/IRS/DinerEnvironment_BL2/n_01298.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01298.png
81598,../../data/IRS/DinerEnvironment_BL2/l_01299.png,../../data/IRS/DinerEnvironment_BL2/d_01299.exr,../../data/IRS/DinerEnvironment_BL2/n_01299.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01299.png
81599,../../data/IRS/DinerEnvironment_BL2/l_01301.png,../../data/IRS/DinerEnvironment_BL2/d_01301.exr,../../data/IRS/DinerEnvironment_BL2/n_01301.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01301.png
81600,../../data/IRS/DinerEnvironment_BL2/l_01302.png,../../data/IRS/DinerEnvironment_BL2/d_01302.exr,../../data/IRS/DinerEnvironment_BL2/n_01302.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01302.png
81601,../../data/IRS/DinerEnvironment_BL2/l_01304.png,../../data/IRS/DinerEnvironment_BL2/d_01304.exr,../../data/IRS/DinerEnvironment_BL2/n_01304.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01304.png
81602,../../data/IRS/DinerEnvironment_BL2/l_01305.png,../../data/IRS/DinerEnvironment_BL2/d_01305.exr,../../data/IRS/DinerEnvironment_BL2/n_01305.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01305.png
81603,../../data/IRS/DinerEnvironment_BL2/l_01306.png,../../data/IRS/DinerEnvironment_BL2/d_01306.exr,../../data/IRS/DinerEnvironment_BL2/n_01306.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01306.png
81604,../../data/IRS/DinerEnvironment_BL2/l_01307.png,../../data/IRS/DinerEnvironment_BL2/d_01307.exr,../../data/IRS/DinerEnvironment_BL2/n_01307.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01307.png
81605,../../data/IRS/DinerEnvironment_BL2/l_01308.png,../../data/IRS/DinerEnvironment_BL2/d_01308.exr,../../data/IRS/DinerEnvironment_BL2/n_01308.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01308.png
81606,../../data/IRS/DinerEnvironment_BL2/l_01309.png,../../data/IRS/DinerEnvironment_BL2/d_01309.exr,../../data/IRS/DinerEnvironment_BL2/n_01309.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01309.png
81607,../../data/IRS/DinerEnvironment_BL2/l_01310.png,../../data/IRS/DinerEnvironment_BL2/d_01310.exr,../../data/IRS/DinerEnvironment_BL2/n_01310.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01310.png
81608,../../data/IRS/DinerEnvironment_BL2/l_01311.png,../../data/IRS/DinerEnvironment_BL2/d_01311.exr,../../data/IRS/DinerEnvironment_BL2/n_01311.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01311.png
81609,../../data/IRS/DinerEnvironment_BL2/l_01312.png,../../data/IRS/DinerEnvironment_BL2/d_01312.exr,../../data/IRS/DinerEnvironment_BL2/n_01312.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01312.png
81610,../../data/IRS/DinerEnvironment_BL2/l_01313.png,../../data/IRS/DinerEnvironment_BL2/d_01313.exr,../../data/IRS/DinerEnvironment_BL2/n_01313.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01313.png
81611,../../data/IRS/DinerEnvironment_BL2/l_01344.png,../../data/IRS/DinerEnvironment_BL2/d_01344.exr,../../data/IRS/DinerEnvironment_BL2/n_01344.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01344.png
81612,../../data/IRS/DinerEnvironment_BL2/l_01345.png,../../data/IRS/DinerEnvironment_BL2/d_01345.exr,../../data/IRS/DinerEnvironment_BL2/n_01345.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01345.png
81613,../../data/IRS/DinerEnvironment_BL2/l_01346.png,../../data/IRS/DinerEnvironment_BL2/d_01346.exr,../../data/IRS/DinerEnvironment_BL2/n_01346.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01346.png
81614,../../data/IRS/DinerEnvironment_BL2/l_01347.png,../../data/IRS/DinerEnvironment_BL2/d_01347.exr,../../data/IRS/DinerEnvironment_BL2/n_01347.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01347.png
81615,../../data/IRS/DinerEnvironment_BL2/l_01348.png,../../data/IRS/DinerEnvironment_BL2/d_01348.exr,../../data/IRS/DinerEnvironment_BL2/n_01348.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01348.png
81616,../../data/IRS/DinerEnvironment_BL2/l_01349.png,../../data/IRS/DinerEnvironment_BL2/d_01349.exr,../../data/IRS/DinerEnvironment_BL2/n_01349.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01349.png
81617,../../data/IRS/DinerEnvironment_BL2/l_01350.png,../../data/IRS/DinerEnvironment_BL2/d_01350.exr,../../data/IRS/DinerEnvironment_BL2/n_01350.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01350.png
81618,../../data/IRS/DinerEnvironment_BL2/l_01351.png,../../data/IRS/DinerEnvironment_BL2/d_01351.exr,../../data/IRS/DinerEnvironment_BL2/n_01351.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01351.png
81619,../../data/IRS/DinerEnvironment_BL2/l_01352.png,../../data/IRS/DinerEnvironment_BL2/d_01352.exr,../../data/IRS/DinerEnvironment_BL2/n_01352.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01352.png
81620,../../data/IRS/DinerEnvironment_BL2/l_01353.png,../../data/IRS/DinerEnvironment_BL2/d_01353.exr,../../data/IRS/DinerEnvironment_BL2/n_01353.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01353.png
81621,../../data/IRS/DinerEnvironment_BL2/l_01354.png,../../data/IRS/DinerEnvironment_BL2/d_01354.exr,../../data/IRS/DinerEnvironment_BL2/n_01354.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01354.png
81622,../../data/IRS/DinerEnvironment_BL2/l_01355.png,../../data/IRS/DinerEnvironment_BL2/d_01355.exr,../../data/IRS/DinerEnvironment_BL2/n_01355.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01355.png
81623,../../data/IRS/DinerEnvironment_BL2/l_01356.png,../../data/IRS/DinerEnvironment_BL2/d_01356.exr,../../data/IRS/DinerEnvironment_BL2/n_01356.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01356.png
81624,../../data/IRS/DinerEnvironment_BL2/l_01357.png,../../data/IRS/DinerEnvironment_BL2/d_01357.exr,../../data/IRS/DinerEnvironment_BL2/n_01357.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01357.png
81625,../../data/IRS/DinerEnvironment_BL2/l_01358.png,../../data/IRS/DinerEnvironment_BL2/d_01358.exr,../../data/IRS/DinerEnvironment_BL2/n_01358.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01358.png
81626,../../data/IRS/DinerEnvironment_BL2/l_01359.png,../../data/IRS/DinerEnvironment_BL2/d_01359.exr,../../data/IRS/DinerEnvironment_BL2/n_01359.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01359.png
81627,../../data/IRS/DinerEnvironment_BL2/l_01361.png,../../data/IRS/DinerEnvironment_BL2/d_01361.exr,../../data/IRS/DinerEnvironment_BL2/n_01361.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01361.png
81628,../../data/IRS/DinerEnvironment_BL2/l_01362.png,../../data/IRS/DinerEnvironment_BL2/d_01362.exr,../../data/IRS/DinerEnvironment_BL2/n_01362.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01362.png
81629,../../data/IRS/DinerEnvironment_BL2/l_01363.png,../../data/IRS/DinerEnvironment_BL2/d_01363.exr,../../data/IRS/DinerEnvironment_BL2/n_01363.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01363.png
81630,../../data/IRS/DinerEnvironment_BL2/l_01364.png,../../data/IRS/DinerEnvironment_BL2/d_01364.exr,../../data/IRS/DinerEnvironment_BL2/n_01364.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01364.png
81631,../../data/IRS/DinerEnvironment_BL2/l_01365.png,../../data/IRS/DinerEnvironment_BL2/d_01365.exr,../../data/IRS/DinerEnvironment_BL2/n_01365.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01365.png
81632,../../data/IRS/DinerEnvironment_BL2/l_01366.png,../../data/IRS/DinerEnvironment_BL2/d_01366.exr,../../data/IRS/DinerEnvironment_BL2/n_01366.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01366.png
81633,../../data/IRS/DinerEnvironment_BL2/l_01367.png,../../data/IRS/DinerEnvironment_BL2/d_01367.exr,../../data/IRS/DinerEnvironment_BL2/n_01367.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01367.png
81634,../../data/IRS/DinerEnvironment_BL2/l_01368.png,../../data/IRS/DinerEnvironment_BL2/d_01368.exr,../../data/IRS/DinerEnvironment_BL2/n_01368.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01368.png
81635,../../data/IRS/DinerEnvironment_BL2/l_01369.png,../../data/IRS/DinerEnvironment_BL2/d_01369.exr,../../data/IRS/DinerEnvironment_BL2/n_01369.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01369.png
81636,../../data/IRS/DinerEnvironment_BL2/l_01370.png,../../data/IRS/DinerEnvironment_BL2/d_01370.exr,../../data/IRS/DinerEnvironment_BL2/n_01370.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01370.png
81637,../../data/IRS/DinerEnvironment_BL2/l_01371.png,../../data/IRS/DinerEnvironment_BL2/d_01371.exr,../../data/IRS/DinerEnvironment_BL2/n_01371.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01371.png
81638,../../data/IRS/DinerEnvironment_BL2/l_01372.png,../../data/IRS/DinerEnvironment_BL2/d_01372.exr,../../data/IRS/DinerEnvironment_BL2/n_01372.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01372.png
81639,../../data/IRS/DinerEnvironment_BL2/l_01373.png,../../data/IRS/DinerEnvironment_BL2/d_01373.exr,../../data/IRS/DinerEnvironment_BL2/n_01373.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01373.png
81640,../../data/IRS/DinerEnvironment_BL2/l_01374.png,../../data/IRS/DinerEnvironment_BL2/d_01374.exr,../../data/IRS/DinerEnvironment_BL2/n_01374.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01374.png
81641,../../data/IRS/DinerEnvironment_BL2/l_01375.png,../../data/IRS/DinerEnvironment_BL2/d_01375.exr,../../data/IRS/DinerEnvironment_BL2/n_01375.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01375.png
81642,../../data/IRS/DinerEnvironment_BL2/l_01376.png,../../data/IRS/DinerEnvironment_BL2/d_01376.exr,../../data/IRS/DinerEnvironment_BL2/n_01376.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01376.png
81643,../../data/IRS/DinerEnvironment_BL2/l_01377.png,../../data/IRS/DinerEnvironment_BL2/d_01377.exr,../../data/IRS/DinerEnvironment_BL2/n_01377.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01377.png
81644,../../data/IRS/DinerEnvironment_BL2/l_01378.png,../../data/IRS/DinerEnvironment_BL2/d_01378.exr,../../data/IRS/DinerEnvironment_BL2/n_01378.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01378.png
81645,../../data/IRS/DinerEnvironment_BL2/l_01379.png,../../data/IRS/DinerEnvironment_BL2/d_01379.exr,../../data/IRS/DinerEnvironment_BL2/n_01379.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01379.png
81646,../../data/IRS/DinerEnvironment_BL2/l_01381.png,../../data/IRS/DinerEnvironment_BL2/d_01381.exr,../../data/IRS/DinerEnvironment_BL2/n_01381.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01381.png
81647,../../data/IRS/DinerEnvironment_BL2/l_01382.png,../../data/IRS/DinerEnvironment_BL2/d_01382.exr,../../data/IRS/DinerEnvironment_BL2/n_01382.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01382.png
81648,../../data/IRS/DinerEnvironment_BL2/l_01383.png,../../data/IRS/DinerEnvironment_BL2/d_01383.exr,../../data/IRS/DinerEnvironment_BL2/n_01383.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01383.png
81649,../../data/IRS/DinerEnvironment_BL2/l_01384.png,../../data/IRS/DinerEnvironment_BL2/d_01384.exr,../../data/IRS/DinerEnvironment_BL2/n_01384.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01384.png
81650,../../data/IRS/DinerEnvironment_BL2/l_01385.png,../../data/IRS/DinerEnvironment_BL2/d_01385.exr,../../data/IRS/DinerEnvironment_BL2/n_01385.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01385.png
81651,../../data/IRS/DinerEnvironment_BL2/l_01386.png,../../data/IRS/DinerEnvironment_BL2/d_01386.exr,../../data/IRS/DinerEnvironment_BL2/n_01386.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01386.png
81652,../../data/IRS/DinerEnvironment_BL2/l_01387.png,../../data/IRS/DinerEnvironment_BL2/d_01387.exr,../../data/IRS/DinerEnvironment_BL2/n_01387.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01387.png
81653,../../data/IRS/DinerEnvironment_BL2/l_01388.png,../../data/IRS/DinerEnvironment_BL2/d_01388.exr,../../data/IRS/DinerEnvironment_BL2/n_01388.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01388.png
81654,../../data/IRS/DinerEnvironment_BL2/l_01389.png,../../data/IRS/DinerEnvironment_BL2/d_01389.exr,../../data/IRS/DinerEnvironment_BL2/n_01389.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01389.png
81655,../../data/IRS/DinerEnvironment_BL2/l_01390.png,../../data/IRS/DinerEnvironment_BL2/d_01390.exr,../../data/IRS/DinerEnvironment_BL2/n_01390.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01390.png
81656,../../data/IRS/DinerEnvironment_BL2/l_01391.png,../../data/IRS/DinerEnvironment_BL2/d_01391.exr,../../data/IRS/DinerEnvironment_BL2/n_01391.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01391.png
81657,../../data/IRS/DinerEnvironment_BL2/l_01392.png,../../data/IRS/DinerEnvironment_BL2/d_01392.exr,../../data/IRS/DinerEnvironment_BL2/n_01392.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01392.png
81658,../../data/IRS/DinerEnvironment_BL2/l_01393.png,../../data/IRS/DinerEnvironment_BL2/d_01393.exr,../../data/IRS/DinerEnvironment_BL2/n_01393.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01393.png
81659,../../data/IRS/DinerEnvironment_BL2/l_01394.png,../../data/IRS/DinerEnvironment_BL2/d_01394.exr,../../data/IRS/DinerEnvironment_BL2/n_01394.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01394.png
81660,../../data/IRS/DinerEnvironment_BL2/l_01395.png,../../data/IRS/DinerEnvironment_BL2/d_01395.exr,../../data/IRS/DinerEnvironment_BL2/n_01395.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01395.png
81661,../../data/IRS/DinerEnvironment_BL2/l_01396.png,../../data/IRS/DinerEnvironment_BL2/d_01396.exr,../../data/IRS/DinerEnvironment_BL2/n_01396.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01396.png
81662,../../data/IRS/DinerEnvironment_BL2/l_01397.png,../../data/IRS/DinerEnvironment_BL2/d_01397.exr,../../data/IRS/DinerEnvironment_BL2/n_01397.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01397.png
81663,../../data/IRS/DinerEnvironment_BL2/l_01398.png,../../data/IRS/DinerEnvironment_BL2/d_01398.exr,../../data/IRS/DinerEnvironment_BL2/n_01398.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01398.png
81664,../../data/IRS/DinerEnvironment_BL2/l_01399.png,../../data/IRS/DinerEnvironment_BL2/d_01399.exr,../../data/IRS/DinerEnvironment_BL2/n_01399.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01399.png
81665,../../data/IRS/DinerEnvironment_BL2/l_01401.png,../../data/IRS/DinerEnvironment_BL2/d_01401.exr,../../data/IRS/DinerEnvironment_BL2/n_01401.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01401.png
81666,../../data/IRS/DinerEnvironment_BL2/l_01402.png,../../data/IRS/DinerEnvironment_BL2/d_01402.exr,../../data/IRS/DinerEnvironment_BL2/n_01402.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01402.png
81667,../../data/IRS/DinerEnvironment_BL2/l_01403.png,../../data/IRS/DinerEnvironment_BL2/d_01403.exr,../../data/IRS/DinerEnvironment_BL2/n_01403.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01403.png
81668,../../data/IRS/DinerEnvironment_BL2/l_01404.png,../../data/IRS/DinerEnvironment_BL2/d_01404.exr,../../data/IRS/DinerEnvironment_BL2/n_01404.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01404.png
81669,../../data/IRS/DinerEnvironment_BL2/l_01405.png,../../data/IRS/DinerEnvironment_BL2/d_01405.exr,../../data/IRS/DinerEnvironment_BL2/n_01405.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01405.png
81670,../../data/IRS/DinerEnvironment_BL2/l_01406.png,../../data/IRS/DinerEnvironment_BL2/d_01406.exr,../../data/IRS/DinerEnvironment_BL2/n_01406.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01406.png
81671,../../data/IRS/DinerEnvironment_BL2/l_01407.png,../../data/IRS/DinerEnvironment_BL2/d_01407.exr,../../data/IRS/DinerEnvironment_BL2/n_01407.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01407.png
81672,../../data/IRS/DinerEnvironment_BL2/l_01408.png,../../data/IRS/DinerEnvironment_BL2/d_01408.exr,../../data/IRS/DinerEnvironment_BL2/n_01408.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01408.png
81673,../../data/IRS/DinerEnvironment_BL2/l_01409.png,../../data/IRS/DinerEnvironment_BL2/d_01409.exr,../../data/IRS/DinerEnvironment_BL2/n_01409.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01409.png
81674,../../data/IRS/DinerEnvironment_BL2/l_01410.png,../../data/IRS/DinerEnvironment_BL2/d_01410.exr,../../data/IRS/DinerEnvironment_BL2/n_01410.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01410.png
81675,../../data/IRS/DinerEnvironment_BL2/l_01411.png,../../data/IRS/DinerEnvironment_BL2/d_01411.exr,../../data/IRS/DinerEnvironment_BL2/n_01411.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01411.png
81676,../../data/IRS/DinerEnvironment_BL2/l_01412.png,../../data/IRS/DinerEnvironment_BL2/d_01412.exr,../../data/IRS/DinerEnvironment_BL2/n_01412.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01412.png
81677,../../data/IRS/DinerEnvironment_BL2/l_01413.png,../../data/IRS/DinerEnvironment_BL2/d_01413.exr,../../data/IRS/DinerEnvironment_BL2/n_01413.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01413.png
81678,../../data/IRS/DinerEnvironment_BL2/l_01423.png,../../data/IRS/DinerEnvironment_BL2/d_01423.exr,../../data/IRS/DinerEnvironment_BL2/n_01423.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01423.png
81679,../../data/IRS/DinerEnvironment_BL2/l_01424.png,../../data/IRS/DinerEnvironment_BL2/d_01424.exr,../../data/IRS/DinerEnvironment_BL2/n_01424.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01424.png
81680,../../data/IRS/DinerEnvironment_BL2/l_01425.png,../../data/IRS/DinerEnvironment_BL2/d_01425.exr,../../data/IRS/DinerEnvironment_BL2/n_01425.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01425.png
81681,../../data/IRS/DinerEnvironment_BL2/l_01426.png,../../data/IRS/DinerEnvironment_BL2/d_01426.exr,../../data/IRS/DinerEnvironment_BL2/n_01426.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01426.png
81682,../../data/IRS/DinerEnvironment_BL2/l_01427.png,../../data/IRS/DinerEnvironment_BL2/d_01427.exr,../../data/IRS/DinerEnvironment_BL2/n_01427.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01427.png
81683,../../data/IRS/DinerEnvironment_BL2/l_01428.png,../../data/IRS/DinerEnvironment_BL2/d_01428.exr,../../data/IRS/DinerEnvironment_BL2/n_01428.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01428.png
81684,../../data/IRS/DinerEnvironment_BL2/l_01429.png,../../data/IRS/DinerEnvironment_BL2/d_01429.exr,../../data/IRS/DinerEnvironment_BL2/n_01429.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01429.png
81685,../../data/IRS/DinerEnvironment_BL2/l_01430.png,../../data/IRS/DinerEnvironment_BL2/d_01430.exr,../../data/IRS/DinerEnvironment_BL2/n_01430.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01430.png
81686,../../data/IRS/DinerEnvironment_BL2/l_01431.png,../../data/IRS/DinerEnvironment_BL2/d_01431.exr,../../data/IRS/DinerEnvironment_BL2/n_01431.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01431.png
81687,../../data/IRS/DinerEnvironment_BL2/l_01432.png,../../data/IRS/DinerEnvironment_BL2/d_01432.exr,../../data/IRS/DinerEnvironment_BL2/n_01432.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01432.png
81688,../../data/IRS/DinerEnvironment_BL2/l_01433.png,../../data/IRS/DinerEnvironment_BL2/d_01433.exr,../../data/IRS/DinerEnvironment_BL2/n_01433.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01433.png
81689,../../data/IRS/DinerEnvironment_BL2/l_01434.png,../../data/IRS/DinerEnvironment_BL2/d_01434.exr,../../data/IRS/DinerEnvironment_BL2/n_01434.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01434.png
81690,../../data/IRS/DinerEnvironment_BL2/l_01435.png,../../data/IRS/DinerEnvironment_BL2/d_01435.exr,../../data/IRS/DinerEnvironment_BL2/n_01435.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01435.png
81691,../../data/IRS/DinerEnvironment_BL2/l_01436.png,../../data/IRS/DinerEnvironment_BL2/d_01436.exr,../../data/IRS/DinerEnvironment_BL2/n_01436.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01436.png
81692,../../data/IRS/DinerEnvironment_BL2/l_01437.png,../../data/IRS/DinerEnvironment_BL2/d_01437.exr,../../data/IRS/DinerEnvironment_BL2/n_01437.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01437.png
81693,../../data/IRS/DinerEnvironment_BL2/l_01438.png,../../data/IRS/DinerEnvironment_BL2/d_01438.exr,../../data/IRS/DinerEnvironment_BL2/n_01438.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01438.png
81694,../../data/IRS/DinerEnvironment_BL2/l_01439.png,../../data/IRS/DinerEnvironment_BL2/d_01439.exr,../../data/IRS/DinerEnvironment_BL2/n_01439.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01439.png
81695,../../data/IRS/DinerEnvironment_BL2/l_01441.png,../../data/IRS/DinerEnvironment_BL2/d_01441.exr,../../data/IRS/DinerEnvironment_BL2/n_01441.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01441.png
81696,../../data/IRS/DinerEnvironment_BL2/l_01442.png,../../data/IRS/DinerEnvironment_BL2/d_01442.exr,../../data/IRS/DinerEnvironment_BL2/n_01442.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01442.png
81697,../../data/IRS/DinerEnvironment_BL2/l_01443.png,../../data/IRS/DinerEnvironment_BL2/d_01443.exr,../../data/IRS/DinerEnvironment_BL2/n_01443.exr,../../data/depthanything/IRS/DinerEnvironment_BL2/l_01443.png
