,Unnamed: 0,image,depth,dataset,normal,control_geo
32447,32447,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0014.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0014.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0014.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0014.tonemap.png
32448,32448,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0019.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0019.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0019.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0019.tonemap.png
32449,32449,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0006.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0006.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0006.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0006.tonemap.png
32450,32450,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0007.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0007.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0007.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0007.tonemap.png
32451,32451,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0008.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0008.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0008.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0008.tonemap.png
32452,32452,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0010.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0010.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0010.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0010.tonemap.png
32453,32453,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0011.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0011.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0011.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0011.tonemap.png
32454,32454,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0013.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0013.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0013.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0013.tonemap.png
32455,32455,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0018.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0018.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0018.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0018.tonemap.png
32456,32456,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0022.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0022.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0022.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0022.tonemap.png
32457,32457,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0026.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0026.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0026.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0026.tonemap.png
32458,32458,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0036.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0036.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0036.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0036.tonemap.png
32459,32459,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0037.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0037.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0037.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0037.tonemap.png
32460,32460,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0041.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0041.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0041.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0041.tonemap.png
32461,32461,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0042.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0042.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0042.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0042.tonemap.png
32462,32462,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0043.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0043.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0043.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0043.tonemap.png
32463,32463,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0046.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0046.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0046.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0046.tonemap.png
32464,32464,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0047.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0047.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0047.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0047.tonemap.png
32465,32465,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0029.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0029.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0029.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0029.tonemap.png
32466,32466,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0034.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0034.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0034.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0034.tonemap.png
32467,32467,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0039.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0039.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0039.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0039.tonemap.png
32468,32468,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0048.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0048.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0048.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0048.tonemap.png
32469,32469,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0052.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0052.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0052.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0052.tonemap.png
32470,32470,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0053.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0053.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0053.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0053.tonemap.png
32471,32471,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0055.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0055.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0055.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0055.tonemap.png
32472,32472,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0060.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0060.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0060.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0060.tonemap.png
32473,32473,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0061.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0061.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0061.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0061.tonemap.png
32474,32474,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0063.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0063.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0063.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0063.tonemap.png
32475,32475,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0065.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0065.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0065.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0065.tonemap.png
32476,32476,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0066.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0066.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0066.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0066.tonemap.png
32477,32477,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0067.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0067.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0067.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0067.tonemap.png
32478,32478,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0070.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0070.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0070.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0070.tonemap.png
32479,32479,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0049.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0049.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0049.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0049.tonemap.png
32480,32480,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0064.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0064.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0064.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0064.tonemap.png
32481,32481,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0072.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0072.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0072.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0072.tonemap.png
32482,32482,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0073.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0073.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0073.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0073.tonemap.png
32483,32483,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0078.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0078.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0078.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0078.tonemap.png
32484,32484,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0081.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0081.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0081.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0081.tonemap.png
32485,32485,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0083.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0083.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0083.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0083.tonemap.png
32486,32486,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0085.tonemap.jpg,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_hdf5/frame.0085.depth_meters.hdf5,hy,../../data/hy/ai_039_003/ai_039_003/images/scene_cam_01_geometry_preview/frame.0085.normal_cam.png,../../data/depthanything/hy/ai_039_003/ai_039_003/images/scene_cam_01_final_preview/frame.0085.tonemap.png
32487,32487,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0000.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0000.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0000.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0000.tonemap.png
32488,32488,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0001.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0001.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0001.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0001.tonemap.png
32489,32489,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0002.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0002.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0002.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0002.tonemap.png
32490,32490,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0003.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0003.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0003.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0003.tonemap.png
32491,32491,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0014.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0014.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0014.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0014.tonemap.png
32492,32492,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0006.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0006.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0006.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0006.tonemap.png
32493,32493,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0007.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0007.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0007.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0007.tonemap.png
32494,32494,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0016.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0016.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0016.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0016.tonemap.png
32495,32495,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0027.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0027.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0027.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0027.tonemap.png
32496,32496,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0028.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0028.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0028.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0028.tonemap.png
32497,32497,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0032.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0032.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0032.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0032.tonemap.png
32498,32498,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0033.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0033.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0033.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0033.tonemap.png
32499,32499,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0029.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0029.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0029.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0029.tonemap.png
32500,32500,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0051.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0051.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0051.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0051.tonemap.png
32501,32501,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0053.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0053.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0053.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0053.tonemap.png
32502,32502,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0055.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0055.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0055.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0055.tonemap.png
32503,32503,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0060.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0060.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0060.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0060.tonemap.png
32504,32504,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0062.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0062.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0062.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0062.tonemap.png
32505,32505,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0063.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0063.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0063.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0063.tonemap.png
32506,32506,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0065.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0065.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0065.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0065.tonemap.png
32507,32507,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0067.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0067.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0067.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0067.tonemap.png
32508,32508,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0068.tonemap.jpg,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_hdf5/frame.0068.depth_meters.hdf5,hy,../../data/hy/ai_039_004/ai_039_004/images/scene_cam_00_geometry_preview/frame.0068.normal_cam.png,../../data/depthanything/hy/ai_039_004/ai_039_004/images/scene_cam_00_final_preview/frame.0068.tonemap.png
