,image,depth,dataset,normal,control_geo
14007,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00555.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00555.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00555.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00555.png
14008,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00556.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00556.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00556.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00556.png
14009,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00557.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00557.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00557.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00557.png
14010,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00558.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00558.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00558.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00558.png
14011,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00559.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00559.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00559.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00559.png
14012,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00560.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00560.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00560.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00560.png
14013,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00561.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00561.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00561.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00561.png
14014,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00562.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00562.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00562.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00562.png
14015,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00563.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00563.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00563.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00563.png
14016,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00564.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00564.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00564.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00564.png
14017,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00565.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00565.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00565.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00565.png
14018,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00566.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00566.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00566.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00566.png
14019,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00567.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00567.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00567.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00567.png
14020,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00568.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00568.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00568.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00568.png
14021,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00569.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00569.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00569.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00569.png
14022,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00570.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00570.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00570.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00570.png
14023,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00571.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00571.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00571.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00571.png
14024,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00572.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00572.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00572.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00572.png
14025,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00573.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00573.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00573.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00573.png
14026,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00574.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00574.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00574.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00574.png
14027,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00575.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00575.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00575.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00575.png
14028,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00576.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00576.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00576.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00576.png
14029,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00577.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00577.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00577.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00577.png
14030,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00578.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00578.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00578.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00578.png
14031,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00579.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00579.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00579.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00579.png
14032,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00580.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00580.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00580.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00580.png
14033,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00581.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00581.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00581.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00581.png
14034,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00582.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00582.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00582.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00582.png
14035,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00583.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00583.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00583.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00583.png
14036,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00584.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00584.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00584.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00584.png
14037,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00585.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00585.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00585.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00585.png
14038,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00586.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00586.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00586.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00586.png
14039,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00587.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00587.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00587.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00587.png
14040,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00588.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00588.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00588.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00588.png
14041,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00589.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00589.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00589.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00589.png
14042,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00590.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00590.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00590.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00590.png
14043,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00591.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00591.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00591.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00591.png
14044,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00592.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00592.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00592.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00592.png
14045,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00593.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00593.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00593.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00593.png
14046,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00594.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00594.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00594.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00594.png
14047,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00595.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00595.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00595.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00595.png
14048,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00596.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00596.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00596.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00596.png
14049,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00597.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00597.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00597.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00597.png
14050,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00598.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00598.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00598.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00598.png
14051,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00599.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00599.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00599.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00599.png
14052,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00600.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00600.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00600.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00600.png
14053,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00601.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00601.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00601.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00601.png
14054,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00602.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00602.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00602.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00602.png
14055,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00603.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00603.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00603.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00603.png
14056,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00604.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00604.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00604.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00604.png
14057,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00605.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00605.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00605.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00605.png
14058,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00606.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00606.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00606.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00606.png
14059,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00607.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00607.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00607.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00607.png
14060,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00608.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00608.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00608.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00608.png
14061,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00609.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00609.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00609.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00609.png
14062,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00610.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00610.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00610.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00610.png
14063,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00611.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00611.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00611.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00611.png
14064,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00612.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00612.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00612.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00612.png
14065,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00613.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00613.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00613.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00613.png
14066,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00614.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00614.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00614.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00614.png
14067,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00615.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00615.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00615.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00615.png
14068,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00616.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00616.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00616.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00616.png
14069,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00617.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00617.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00617.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00617.png
14070,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00618.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00618.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00618.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00618.png
14071,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00619.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00619.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00619.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00619.png
14072,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00620.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00620.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00620.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00620.png
14073,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00621.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00621.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00621.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00621.png
14074,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00622.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00622.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00622.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00622.png
14075,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00623.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00623.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00623.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00623.png
14076,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00624.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00624.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00624.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00624.png
14077,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00625.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00625.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00625.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00625.png
14078,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00626.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00626.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00626.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00626.png
14079,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00627.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00627.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00627.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00627.png
14080,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00628.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00628.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00628.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00628.png
14081,../../data/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00629.jpg,../../data/vkitti/depth/Scene20/overcast/frames/depth/Camera_0/depth_00629.png,vkitti,../../data/vkitti/normal/Scene20/overcast/frames/normal/Camera_0/normal_00629.png,../../data/depthanything/vkitti/rgb/Scene20/overcast/frames/rgb/Camera_0/rgb_00629.png
